UNITID,CONTROL,SAT_AVG,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,C150_4,PFTFTUG1_EF,RET_FT4,RET_PT4,C200_4_POOLED,PCTFLOAN
218706,1,877,296,0.5439,0.277,0.0372,0,0.0034,0,0.0439,0.0068,0.0878,7558,18238,1881,4676,6188,0.2321,0.1885,NULL,0.8571,NULL,NULL,NULL,0.1299
231837,1,1012,706,0.6459,0.1756,0.0694,0.017,0.0014,0,0.0567,0.0057,0.0283,11350,23432,19752,13140,8595,0.6667,0.2938,0.5303,0.746,0.7089,NULL,0.4286,0.7075
243151,1,1085,2843,0,0,1,0,0,0,0,0,0,4208,6192,1136,5262,6888,0.8889,0.7249,0.5178,0.9197,0.822,NULL,0.4987,0.0576
262129,1,1286,702,0.6895,0.0299,0.1795,0.0342,0,0,0.0385,0.0214,0.0071,6916,29944,522,18161,8541,0.875,0.3082,0.6351,0.8497,0.8594,NULL,0.6429,0.3181
433174,1,1115,475,0.7179,0.1326,0.0611,0.0316,0,0,0.0505,0,0.0063,14812,14812,9489,10088,7372,0.6364,0.2112,1,NULL,NULL,NULL,NULL,0.5991
456959,1,1183,554,0.6245,0.0939,0.074,0.1444,0.0054,0,0.0415,0.0036,0.0126,12944,12944,14798,6092,6903,1,0.3321,0.5871,0.8191,0.7647,NULL,0.5862,0.5929
101648,1,1147,406,0.633,0.2044,0.0739,0.032,0.0099,0.0074,0.0394,0,0,9418,15418,2133,4074,6488,0.8077,0.3959,NULL,0.934,NULL,NULL,NULL,0.4365
128328,1,1368,4304,0.6417,0.0655,0.1078,0.0583,0.0026,0.0051,0.0743,0.0135,0.0311,NULL,NULL,0,28697,9380,0.9902,NULL,0.8526,1,0.9394,NULL,0.7999,NULL
130624,1,1303,1069,0.6258,0.0561,0.1066,0.0683,0.0028,0.0028,0.1001,0.0262,0.0112,NULL,NULL,0,11713,11017,0.8488,NULL,0.8884,1,0.9773,NULL,0.7892,NULL
145336,1,955,3172,0.3008,0.3991,0.1523,0.0186,0.0003,0.0013,0.0284,0.0104,0.0889,10070,17582,9121,11641,7343,0.4525,0.5457,NULL,0.2396,0.5172,NULL,NULL,0.5573
154518,3,1029,2461,0.2515,0.0508,0.0366,0.0012,0.0041,0.0057,0.0065,0.0329,0.6107,22352,22352,7699,3043,5441,0.2459,0.4784,0.2991,0.332,0.5322,NULL,0.2479,0.5235
157401,1,1195,6796,0.8175,0.0625,0.0227,0.0069,0.0024,0.0007,0.0288,0.0288,0.0296,9168,24792,7911,7933,6795,0.8078,0.3117,0.5466,0.6933,0.7927,NULL,0.514,0.4336
161873,1,1052,2038,0.3013,0.4794,0.0589,0.0451,0.0064,0.0064,0.0427,0.0221,0.0378,9096,21456,11940,11192,11008,0.5438,0.4103,0.411,0.1075,0.8684,NULL,0.3709,0.4687
163912,1,1184,1466,0.7067,0.103,0.0655,0.0402,0.0014,0.0014,0.0553,0.0048,0.0218,15124,31200,10691,14987,7851,0.7407,0.2094,0.765,0.7921,0.8537,NULL,0.7626,0.4942
164155,1,1348,4538,0.6148,0.0677,0.1155,0.0736,0.002,0.0044,0.0987,0.013,0.0104,NULL,NULL,0,41487,12293,0.9944,NULL,0.9204,1,0.974,NULL,0.8962,NULL
171128,1,1280,5678,0.8802,0.0099,0.0213,0.0164,0.003,0.0004,0.0386,0.016,0.0143,15960,35196,15404,11665,10541,0.9132,0.2313,0.6952,0.8897,0.8353,NULL,0.6937,0.5373
183044,1,1176,12101,0.8262,0.0107,0.0354,0.0283,0.0011,0.0002,0.0212,0.0331,0.0438,18879,35409,14054,10710,11153,0.7641,0.2125,0.7646,0.8585,0.857,NULL,0.7827,0.6293
187912,1,1043,383,0.2872,0.1358,0.282,0.0235,0.0366,0.0522,0.0444,0.1279,0.0104,4788,12654,7176,24600,6644,1,0.3131,NULL,0.9075,NULL,NULL,NULL,0.1602
187967,1,1257,1241,0.5157,0.0137,0.3127,0.0435,0.0443,0.0016,0.0346,0.0161,0.0177,8156,23524,6585,10227,8699,0.6959,0.318,0.5048,0.8091,0.7672,NULL,0.5129,0.4802
196006,1,1063,3760,0.7263,0.133,0.0915,0.0125,0.0029,0.0011,0.0293,0.0035,0,8852,15477,4162,11237,5720,0.7066,0.5151,0.5987,0.8027,0.7768,NULL,0.5377,0.704
196024,1,1025,2967,0.5794,0.1668,0.1678,0.0189,0.0047,0.0003,0.027,0.0034,0.0317,8560,12330,4509,11951,6216,0.6457,0.479,0.476,0.7217,0.7263,NULL,0.4567,0.5815
196051,1,976,2604,0.6102,0.2446,0.0849,0.0104,0.0038,0.0004,0.028,0.0108,0.0069,8870,18780,4522,12525,6178,0.5959,0.5643,0.3484,0.7832,0.6786,NULL,0.3312,0.6832
196103,1,1217,1810,0.7785,0.0193,0.0613,0.037,0.0022,0.0011,0.0271,0.0287,0.0448,9130,19040,6237,21968,8875,0.7097,0.2882,0.7569,0.5973,0.8225,NULL,0.7708,0.4696
196121,1,1101,6624,0.6958,0.1155,0.0796,0.022,0.0015,0.0006,0.0272,0.0075,0.0503,8680,18590,5443,11242,7566,0.5523,0.4275,0.6376,0.579,0.7362,NULL,0.6859,0.6637
196149,1,1162,6281,0.7214,0.0632,0.1337,0.0124,0.0022,0.0005,0.022,0.0059,0.0387,8806,18716,5829,10104,6798,0.5535,0.3287,0.7065,0.6628,0.7984,NULL,0.7308,0.6634
196185,1,1094,6046,0.7029,0.0495,0.1558,0.0202,0.0069,0.0007,0.0208,0.0051,0.038,8740,18650,5393,9911,6958,0.6038,0.3462,0.7596,0.7873,0.8029,NULL,0.7186,0.5959
197027,1,1289,1007,0.7885,0.0149,0.0566,0.0655,0.0089,0.0079,0.0407,0.0079,0.0089,1050,1050,0,8681,10098,0.8031,0.0743,0.7991,0.9586,0.9234,NULL,0.7816,0.0622
197036,1,1284,4457,0.6356,0.1223,0.1003,0.0801,0.0083,0.0018,0.0287,0.0132,0.0096,NULL,NULL,0,39140,9907,1,NULL,0.8479,1,0.9528,NULL,0.8599,NULL
199184,1,1202,926,0.7041,0.0788,0.094,0.0248,0.0086,0.0011,0.0562,0.0205,0.0119,9358,25901,14306,21923,7694,0.7673,0.2854,0.7476,0.8269,0.8683,NULL,0.6825,0.5303
215293,1,1365,19017,0.6821,0.0526,0.0494,0.1124,0.0005,0.0002,0.0448,0.0482,0.0099,19718,33746,19095,18921,11116,0.7614,0.1535,0.8288,0.8243,0.9282,NULL,0.8276,0.4829
217864,1,1138,2908,0.7593,0.0732,0.0736,0.0179,0.0038,0.0021,0.053,0.0086,0.0086,12620,35876,11954,11867,8884,0.6361,0.2226,0.7433,0.8422,0.859,NULL,0.7262,0.4785
218229,1,1040,3038,0.6353,0.263,0.0257,0.0079,0.0059,0.0007,0.0392,0.0059,0.0165,11700,21300,4927,5735,6539,0.5725,0.4626,0.4477,0.8604,0.6759,NULL,0.4477,0.6219
218672,1,988,776,0.6675,0.1881,0.049,0.0142,0.0039,0.0013,0.0399,0.009,0.0271,7558,18238,2917,7226,6118,0.5851,0.2679,NULL,0.7736,NULL,NULL,NULL,0.2285
218690,1,987,671,0.5589,0.2534,0.0715,0.0164,0.0045,0.0015,0.0492,0.0194,0.0253,7558,18238,3140,7275,6100,0.4935,0.2928,NULL,0.6942,NULL,NULL,NULL,0.1973
228501,1,945,1847,0.2258,0.0552,0.6692,0.0043,0.0054,0.0005,0.0298,0.0005,0.0092,8806,21557,3370,6272,6613,0.6162,0.5381,0.2492,0.5,0.5233,NULL,0.2065,0.4801
231624,1,1425,6240,0.5832,0.0662,0.097,0.084,0.0018,0.0008,0.0574,0.0601,0.0497,23628,46854,20144,16327,11395,0.8056,0.1176,0.901,0.8967,0.9462,NULL,0.9246,0.2512
231712,1,1197,4826,0.7671,0.0613,0.0593,0.034,0.0027,0.0012,0.0522,0.0037,0.0184,14924,27790,9144,9711,9015,0.621,0.139,0.7802,0.89,0.8445,NULL,0.7499,0.4624
232937,1,956,5083,0.0299,0.8487,0.0372,0.0037,0.001,0.0006,0.0596,0.0026,0.0167,9622,20790,5645,10937,8405,1,0.6547,0.3581,0.722,0.7446,NULL,0.4367,0.7303
234076,1,1436,16723,0.564,0.0672,0.0672,0.1522,0.001,0.0008,0.0489,0.0447,0.0541,17798,50900,22322,20721,14712,0.9474,0.134,0.9465,0.8478,0.9733,NULL,0.948,0.2496
234085,1,1187,1698,0.7662,0.0601,0.076,0.0448,0.0065,0.0047,0.0241,0.0177,0,19118,45962,15697,15276,8743,1,0.1549,0.7947,0.9313,0.8282,NULL,0.775,0.635
247065,3,1050,710,0.8099,0.1521,0.0042,0.0099,0.0014,0.0028,0.0155,0,0.0042,13295,13295,16913,6243,5023,1,0.7831,0.2881,0.2519,NULL,NULL,0.0127,0.8967
476975,1,1048,7740,0.668,0.0687,0.1442,0.0417,0.0096,0.0049,0.0298,0.0034,0.0297,8400,8400,10392,2139,5564,0.0592,0.275,NULL,0.0109,NULL,NULL,NULL,0.4167
482936,1,1304,1263,0.6295,0.0594,0.2019,0.0443,0.0048,0.0032,0.0301,0.0135,0.0135,4940,4940,1804,7262,9056,0.8333,0.2967,NULL,0.8029,0.6921,NULL,NULL,0.2385
101693,2,1166,1192,0.6753,0.1644,0.0126,0.0193,0.0193,0.0042,0.0252,0.0352,0.0445,23860,23860,9720,7439,5192,1,0.3514,0.549,0.7389,0.751,NULL,0.4883,0.5304
102049,2,1223,3585,0.8502,0.0667,0.0326,0.0103,0.002,0.0003,0.0232,0.0117,0.0031,32850,32850,19803,15614,9079,0.9826,0.1137,0.7639,0.9128,0.8925,NULL,0.75,0.3211
102234,2,1131,1156,0.6791,0.141,0.0363,0.013,0.0026,0.0026,0.0285,0.045,0.0519,40648,40648,13098,7975,6627,0.696,0.3565,0.5568,0.8367,0.6958,NULL,0.5433,0.7823
106546,2,1085,616,0.6672,0.2597,0.0406,0.0114,0.0016,0.0016,0.0097,0.0016,0.0065,11032,11032,5260,10435,6220,0.6883,0.7824,NULL,0.0165,NULL,NULL,NULL,0.841
106713,2,1027,600,0.6867,0.155,0.0567,0.005,0.02,0.0017,0.03,0.0267,0.0183,16650,16650,9822,3395,5304,0.2667,0.4973,0.2627,0.5833,0.616,NULL,0.2741,0.6011
107141,2,1237,1447,0.7374,0.0166,0.0781,0.0124,0.0124,0.0014,0.0504,0.0684,0.0228,27668,27668,11839,9575,7083,0.9843,0.2895,0.7162,0.7571,0.8213,NULL,0.7024,0.4419
107512,2,1194,1524,0.8038,0.0722,0.0584,0.0079,0.0039,0.0007,0.0282,0.0249,0,27900,27900,9488,9092,6374,1,0.2608,0.631,0.7833,0.7869,NULL,0.6751,0.6096
107558,2,1046,812,0.4384,0.0677,0.1145,0.0086,0.0086,0.0012,0.0382,0.2599,0.0628,25950,25950,9090,7791,6720,0.7353,0.4232,0.5253,0.8672,0.6667,NULL,0.4616,0.5206
107877,2,1062,512,0.7285,0.1309,0.041,0,0.0039,0.002,0.0215,0.0723,0,18060,18060,7836,4879,5468,1,0.4363,0.391,0.7765,0.4872,NULL,0.3878,0.5929
110404,2,1557,938,0.2697,0.0171,0.1716,0.3657,0,0.0011,0.0896,0.0842,0.0011,54600,54600,19794,105185,20595,0.9289,0.135,0.9357,0.9751,0.9826,NULL,0.9269,0.0422
110413,2,1168,3077,0.4088,0.037,0.3718,0.0481,0.0016,0.0049,0.0718,0.0299,0.026,44382,44382,19232,9495,10402,1,0.2972,0.6833,0.7033,0.8355,NULL,0.7216,0.5273
112075,2,1100,1723,0.4829,0.0412,0.253,0.0969,0.0035,0.0029,0.0708,0.0459,0.0029,36740,36740,15473,7696,7371,0.9291,0.2791,0.6327,0.7484,0.7273,NULL,0.5957,0.6051
112084,2,1050,469,0.4009,0.1087,0.3305,0.0277,0.0085,0.0085,0.0597,0.0277,0.0277,32346,32346,19464,5212,6852,0.0791,0.5067,0.5339,0.3427,0.619,NULL,0.546,0.7022
112260,2,1449,1335,0.412,0.0442,0.1536,0.1154,0.0007,0.0015,0.0652,0.1566,0.0509,56475,56475,36023,31563,11334,0.9111,0.1609,0.911,0.9371,0.9568,NULL,0.9206,0.2228
113698,2,1127,1444,0.2895,0.0492,0.2555,0.2735,0.0028,0.0048,0.0575,0.0159,0.0512,46940,46940,22821,15132,9020,0.3092,0.279,0.7036,0.7265,0.8889,NULL,0.731,0.6081
115409,2,1526,893,0.3068,0.0403,0.196,0.1971,0.0022,0.0056,0.1064,0.0806,0.0649,58660,58660,34299,34419,14397,0.8992,0.133,0.9167,0.9868,0.9744,NULL,0.9484,0.3858
120184,2,989,795,0.1761,0.0541,0.4679,0.1044,0.005,0.0201,0.0566,0.0667,0.0491,36596,36596,18720,9053,9199,0.2372,0.4535,0.5233,0.5042,0.6425,NULL,0.5078,0.6372
120254,2,1386,1970,0.4883,0.0416,0.1426,0.1553,0,0.002,0.0873,0.0665,0.0162,56576,56576,29435,21254,11317,0.7558,0.199,0.8592,0.9493,0.9257,NULL,0.8297,0.4482
120865,2,1067,889,0.2216,0.0506,0.2711,0.2272,0.0034,0.009,0.09,0.0292,0.0979,30813,30813,16526,14321,6351,0.9205,0.4376,0.5663,0.7284,0.8019,NULL,0.5019,0.7817
121309,2,1242,3195,0.5302,0.016,0.2617,0.0723,0.0038,0.0066,0.0776,0.011,0.021,36950,36950,21460,8899,10429,1,0.282,0.7473,0.6432,0.8752,NULL,0.7322,0.5464
121345,2,1480,1610,0.3398,0.0988,0.1752,0.1627,0.005,0.0037,0.0671,0.113,0.0348,54762,54762,24353,39903,13699,0.942,0.2257,0.9345,0.9541,0.9709,NULL,0.9547,0.1259
123165,2,1420,1083,0.5254,0.0369,0.144,0.1607,0,0.0018,0.0656,0.0462,0.0194,57188,57188,38690,26738,11682,0.75,0.1082,0.9007,0.934,0.9286,NULL,0.867,0.2913
123457,2,1041,701,0.5207,0.0385,0.2197,0.0613,0.0143,0.0086,0.0471,0,0.0899,31910,31910,16938,13112,5763,1,0.4583,0.4496,0.437,0.6628,NULL,0.5201,0.6347
123554,2,1175,2632,0.4183,0.0403,0.2804,0.1132,0.0038,0.016,0.0752,0.0262,0.0266,49188,49188,23379,14452,10595,0.2379,0.2454,0.7778,0.7386,0.8355,NULL,0.7592,0.6801
124292,2,1284,439,0.7062,0.0023,0.1572,0.0182,0.0023,0.0046,0.0547,0.0319,0.0228,25600,25600,15120,15005,9461,0.9825,0.2555,0.8409,0.8931,0.9421,NULL,0.8136,0.7076
125897,2,1087,1108,0.3384,0.0361,0.3764,0.0993,0.0027,0.0018,0.0334,0.1101,0.0018,41182,41182,26531,15001,7609,0.3268,0.4599,0.5417,0.5994,0.8436,NULL,0.5249,0.5751
127918,2,1157,3392,0.4811,0.0371,0.2244,0.0498,0.0047,0.0029,0.0401,0.0283,0.1315,38180,38180,16213,7881,7261,0.443,0.2401,0.6401,0.7516,0.8425,NULL,0.6985,0.4201
128498,2,972,1108,0.3303,0.3159,0.1977,0.0117,0.0063,0.0009,0.009,0.0271,0.1011,33260,33260,13211,7618,7321,0.3491,0.5018,0.6131,0.7365,0.6746,NULL,0.5635,0.7168
128744,2,1008,3233,0.2589,0.2908,0.2768,0.0433,0.0071,0.0022,0.021,0.0795,0.0204,34760,34760,15980,10279,8744,0.3035,0.4225,0.4535,0.5372,0.6922,NULL,0.3398,0.5859
128902,2,1397,1820,0.6747,0.0385,0.0989,0.0407,0.0011,0.0005,0.0374,0.0885,0.0198,56890,56890,28357,18720,9783,0.7247,0.1659,0.8405,0.9713,0.9035,NULL,0.8464,0.4431
129242,2,1288,4250,0.7713,0.0184,0.0682,0.0264,0.0009,0.0005,0.0179,0.0393,0.0572,49830,49830,27432,14535,11015,1,0.1099,0.8326,0.9599,0.9045,NULL,0.819,0.5013
130314,2,1115,871,0.5729,0.1389,0.1527,0.0563,0.0023,0.0011,0.0333,0.0138,0.0287,40286,40286,22161,12805,8873,0.9733,0.3982,0.549,0.7189,0.7936,NULL,0.6606,0.7533
130590,2,1383,2167,0.6281,0.0651,0.0826,0.0374,0.0018,0.0005,0.0286,0.1324,0.0235,59050,59050,30232,27105,10860,0.729,0.1343,0.8278,0.9571,0.9067,NULL,0.834,0.137
130794,2,1517,6089,0.404,0.076,0.1412,0.2005,0.0048,0.001,0.0652,0.102,0.0053,55500,55500,18096,57231,19830,0.717,0.1784,0.972,0.9866,0.9892,NULL,0.9833,0.08
131098,2,936,997,0.3781,0.3992,0.0843,0.007,0.001,0.003,0.0682,0.007,0.0522,26756,26756,15165,8757,6985,0.2976,0.5264,0.2874,0.8322,0.5357,NULL,0.177,0.8186
131450,2,919,1058,0.4735,0.1711,0.1465,0.0491,0.0085,0.0085,0.0312,0.0454,0.0662,17038,17038,13206,38971,10151,1,0.5624,0.51,0.6958,0.7463,NULL,0.5075,0.4095
138293,2,977,664,0.3855,0.3102,0.1205,0.003,0.0105,0.009,0.0226,0.1386,0,27674,27674,13241,3197,4615,0.5227,0.4943,0.3786,0.6812,0.5455,NULL,0.2922,0.658
138761,2,913,289,0.308,0.5848,0.0657,0.0069,0.0035,0.0035,0.0277,0,0,18258,18258,7525,8450,5037,0.7368,0.5582,0.1882,0.586,0.75,NULL,NULL,0.75
139393,2,1233,904,0.8418,0.0265,0.0133,0.0111,0.0077,0.0011,0.0531,0.0321,0.0133,35640,35640,14677,9198,7541,0.9861,0.2445,0.6475,0.9125,0.8353,NULL,0.6895,0.488
140988,2,1047,1202,0.5973,0.2446,0.0674,0.0092,0.0025,0.0008,0.0316,0.0283,0.0183,22370,22370,10142,5580,5678,0.6047,0.4445,0.3724,0.7168,0.5919,NULL,0.3833,0.6265
141361,2,1049,908,0.6674,0.1123,0.0496,0.0055,0.0022,0.0022,0.0297,0.0903,0.0407,29367,29367,8619,8647,5687,0.5234,0.2604,0.42,0.823,0.835,NULL,0.3978,0.2954
142461,2,1114,1195,0.7665,0.0142,0.1255,0.0159,0.0025,0.0042,0.036,0.0209,0.0142,31050,31050,10048,6098,6277,0.9919,0.3398,0.6064,0.7875,0.8201,NULL,0.5433,0.5622
143048,2,1238,2983,0.3443,0.0375,0.1063,0.0888,0.0013,0.001,0.0342,0.3305,0.056,50920,50920,34867,17585,10678,0.2476,0.1915,0.6988,0.7378,0.8179,NULL,0.6744,0.3847
143118,2,1052,4003,0.4614,0.0684,0.339,0.0275,0.0027,0.0017,0.031,0.0047,0.0635,25060,25060,13071,5115,8324,0.2798,0.4532,0.5429,0.5898,0.7349,NULL,0.5703,0.6483
144050,2,1528,6801,0.3742,0.0559,0.1432,0.1888,0.0007,0.0003,0.0695,0.1456,0.0218,60552,60552,30967,85108,18547,0.8195,0.1135,0.9473,0.9852,0.9906,NULL,0.9391,0.0843
144351,2,1113,1501,0.469,0.1139,0.3111,0.022,0,0.002,0.0413,0.0313,0.0093,32880,32880,14727,7110,4365,0.6718,0.448,0.4667,0.6108,0.6156,NULL,0.4845,0.6757
144962,2,1114,2807,0.58,0.0545,0.248,0.0599,0.0021,0.0014,0.0271,0.0114,0.0157,37754,37754,16577,7885,7989,0.4015,0.3743,0.7036,0.5645,0.8245,NULL,0.671,0.5913
144971,2,1044,497,0.8028,0.0946,0.0282,0.006,0.008,0.002,0.0282,0.0101,0.0201,27560,27560,14123,6928,5690,0.6066,0.4056,0.5036,0.6207,0.587,NULL,0.4865,0.7407
145372,2,1076,876,0.6564,0.1279,0.0662,0.0046,0,0.0023,0.0342,0.0868,0.0217,27910,27910,11843,8721,5681,1,0.4616,0.5596,0.7063,0.6154,NULL,0.449,0.7147
145646,2,1245,1619,0.6986,0.0686,0.0871,0.0661,0,0.0006,0.0241,0.0426,0.0124,50028,50028,19685,20378,8316,0.6839,0.2392,0.77,0.9295,0.8421,NULL,0.7973,0.6521
145725,2,1312,3032,0.3763,0.0538,0.1741,0.1557,0.0007,0.0003,0.0353,0.1758,0.028,49280,49280,19913,13257,12715,0.5863,0.3103,0.7009,0.7446,0.8816,NULL,0.7339,0.4286
146427,2,1255,1229,0.4622,0.0757,0.1343,0.0456,0.0008,0.0016,0.061,0.1977,0.0212,48168,48168,15974,14213,7233,0.912,0.3361,0.7388,0.9329,0.8116,NULL,0.7703,0.6062
146719,2,1263,12104,0.5582,0.0533,0.1678,0.1212,0.001,0.0022,0.0432,0.0389,0.0141,45543,45543,25232,12179,11146,0.5159,0.2501,0.742,0.8435,0.8545,NULL,0.7668,0.5701
147013,2,1106,1764,0.6117,0.1247,0.0539,0.0068,0.0023,0.0011,0.0351,0.0522,0.1122,31640,31640,12143,5628,6655,1,0.3512,0.6,0.6667,0.7508,NULL,0.525,0.5373
147244,2,1112,1929,0.6833,0.1363,0.0513,0.0166,0.0016,0.0005,0.0368,0.0384,0.0353,37054,37054,13974,10869,6237,0.7054,0.3747,0.5898,0.802,0.7479,NULL,0.6114,0.674
147660,2,1161,2578,0.6555,0.045,0.1555,0.0345,0.0004,0.0008,0.0337,0.0314,0.0431,40040,40040,17002,10373,8552,0.5032,0.2816,0.6919,0.7033,0.7782,NULL,0.691,0.6475
147679,2,1088,1906,0.3861,0.0934,0.298,0.0929,0.0026,0.0052,0.0304,0.0598,0.0315,31030,31030,17258,8813,7940,1,0.4474,0.6173,0.6486,0.7482,NULL,0.5698,0.6862
147767,2,1506,8530,0.4416,0.0576,0.1247,0.1815,0.0007,0.0004,0.063,0.0982,0.0324,56691,56691,32306,41227,17483,0.8322,0.1767,0.9376,0.9052,0.9819,NULL,0.9444,0.2241
147828,2,1098,3079,0.7239,0.089,0.0991,0.0201,0.001,0.001,0.0331,0.011,0.0218,37070,37070,13093,7031,7244,0.323,0.333,0.6388,0.7396,0.7659,NULL,0.6196,0.7218
148016,2,1145,402,0.694,0.0174,0.0473,0.0299,0,0.005,0.0224,0.1692,0.0149,30190,30190,6557,27055,7953,0.967,0,0.7953,0.88,0.94,NULL,0.7696,0
148496,2,1106,2137,0.2677,0.0519,0.5788,0.0351,0.0023,0.0009,0.0126,0.015,0.0356,34420,34420,17770,12145,7368,0.4296,0.5057,0.6358,0.6693,0.7718,NULL,0.6302,0.6823
148584,2,1140,1646,0.582,0.0917,0.223,0.0298,0.0012,0.0006,0.0292,0.031,0.0115,34000,34000,13908,6066,8005,0.886,0.3708,0.6245,0.4979,0.8131,NULL,0.6333,0.6734
148627,2,1065,2943,0.3979,0.1125,0.4152,0.0265,0.001,0.0007,0.0221,0,0.0241,34380,34380,16667,6704,7474,0.3863,0.5394,0.5556,0.7069,0.7624,NULL,0.5336,0.8041
149505,2,1113,926,0.6447,0.0972,0.1501,0.0194,0.0054,0.0032,0.0086,0.041,0.0302,31175,31175,13516,9052,7188,0.4967,0.3749,0.6667,0.5442,0.7778,NULL,0.6346,0.6444
149781,2,1337,2358,0.7142,0.0259,0.0674,0.0967,0.0013,0.0013,0.0534,0.0365,0.0034,37700,37700,20608,15111,9366,0.6754,0.2103,0.8878,0.9164,0.9262,NULL,0.904,0.4902
150066,2,1098,1266,0.8002,0.0703,0.0506,0.0047,0.0016,0.0008,0.0506,0.0126,0.0087,31230,31230,14676,9902,6315,1,0.3612,0.6028,0.8777,0.6869,NULL,0.5833,0.708
150163,2,1262,4535,0.8251,0.0362,0.0509,0.0337,0.0018,0.0002,0.0362,0.0075,0.0084,42360,42360,21761,13282,8777,1,0.143,0.8225,0.9362,0.8756,NULL,0.7227,0.4672
150534,2,1223,1876,0.7473,0.041,0.0389,0.0245,0.0005,0.0011,0.033,0.105,0.0085,37466,37466,15229,12551,8177,0.9583,0.2247,0.6796,0.89,0.8353,NULL,0.7034,0.4516
150668,2,1132,802,0.5748,0.0411,0.2369,0.0237,0,0.0025,0.0224,0.0748,0.0237,34540,34540,14501,9697,5977,0.5505,0.3385,0.6467,0.6452,0.76,NULL,0.7106,0.5976
150756,2,1151,1065,0.7455,0.0498,0.0347,0.0066,0.0038,0.0028,0.0291,0.0282,0.0995,38750,38750,12533,12998,7726,0.9307,0.3107,0.6916,0.9601,0.7865,NULL,0.7114,0.5797
151801,2,1135,2582,0.8296,0.0372,0.0442,0.0174,0.0015,0.0012,0.0345,0.0167,0.0178,27296,27296,14053,11180,7269,1,0.278,0.7141,0.8623,0.7939,NULL,0.6395,0.5713
152080,2,1490,8689,0.6738,0.0363,0.1151,0.046,0.0021,0.001,0.0549,0.0611,0.0097,55553,55553,25579,32634,14604,0.903,0.1057,0.9588,0.9144,0.9778,NULL,0.9533,0.313
152318,2,1367,1992,0.6461,0.0397,0.0472,0.0587,0.002,0.001,0.0457,0.1426,0.0171,51927,51927,28976,21249,11090,0.9505,0.1276,0.8602,0.9745,0.8958,NULL,0.8209,0.4542
152390,2,1193,1425,0.7523,0.0218,0.1467,0.0175,0.0014,0.0007,0.033,0.0091,0.0175,43900,43900,16796,13725,7448,0.6781,0.2493,0.7913,0.9478,0.8213,NULL,0.7821,0.625
152530,2,1205,1834,0.8326,0.0338,0.0431,0.0256,0.0027,0.0033,0.0115,0.0474,0,35305,35305,16078,10704,6866,0.6473,0.1684,0.7691,0.9333,0.8512,NULL,0.778,0.419
152600,2,1202,2965,0.7228,0.0536,0.1089,0.0223,0.0013,0.0003,0.0317,0.0317,0.0273,41820,41820,14808,10903,7866,0.7511,0.2788,0.7135,0.8177,0.8439,NULL,0.6933,0.5674
153108,2,1117,1113,0.8365,0.027,0.0701,0.0108,0.0027,0.0027,0.0296,0,0.0207,38600,38600,14858,14825,7349,0.9806,0.2668,0.6667,0.944,0.8201,NULL,0.672,0.7189
153162,2,1241,1017,0.7089,0.061,0.0747,0.0295,0.0108,0.0039,0.0167,0.0708,0.0236,43976,43976,14122,12060,7689,1,0.2529,0.6889,0.8852,0.7635,NULL,0.6946,0.6187
153366,2,1067,966,0.6408,0.0932,0.1056,0.0114,0.0052,0.0176,0.0424,0.0611,0.0228,30420,30420,14568,7599,6150,0.9873,0.4856,0.4646,0.7228,0.764,NULL,0.4674,0.7551
153621,2,1042,591,0.3993,0.1878,0.0812,0.0051,0.0034,0.0051,0.066,0.1658,0.0863,25424,31530,9520,7201,6004,0.3304,0.4984,0.3137,0.7744,0.5529,NULL,0.2673,0.6369
153834,2,1207,1918,0.7769,0.0229,0.0574,0.0203,0.0021,0.0042,0.0224,0.0918,0.0021,44070,44070,15126,14001,7651,0.7689,0.1786,0.7512,0.9495,0.8394,NULL,0.8005,0.6404
154004,2,1120,1216,0.7262,0.0247,0.0724,0.0115,0.0049,0.0008,0.037,0.051,0.0715,32720,32720,11200,6989,6969,1,0.3167,0.6162,0.8822,0.6841,NULL,0.5522,0.7324
154350,2,1122,1296,0.7955,0.0332,0.0625,0.0154,0.0023,0.0008,0.0448,0.0085,0.037,40666,40666,13933,9870,6703,0.4235,0.3487,0.7151,0.7935,0.7778,NULL,0.6609,0.7153
154493,2,1082,3438,0.6163,0.1896,0.0541,0.0157,0.002,0.0041,0.0209,0.0494,0.0477,31685,31685,10177,4486,5842,1,0.3999,0.475,0.3153,0.6416,NULL,0.4286,0.564
154527,2,1166,1478,0.7767,0.0379,0.048,0.0122,0.0014,0.002,0.0318,0.0771,0.0129,43930,43930,15140,9482,6803,1,0.2457,0.6242,0.9385,0.7833,NULL,0.6747,0.6756
154712,2,1200,1953,0.7793,0.0287,0.0932,0.0123,0.0061,0.0036,0.043,0.0189,0.0148,30530,30530,12961,7957,6922,0.6703,0.1969,0.6463,0.8912,0.7684,NULL,0.643,0.5503
154721,2,1065,762,0.5709,0.1483,0.1877,0.0171,0.0105,0.0066,0.0591,0,0,29565,29565,8878,5586,5454,1,0.4857,0.3353,0.8033,0.5842,NULL,0.4473,0.8497
